Unnamed: 0,弹幕内容,视频名称
539,这是颖妃？,无偿送给今年的春晚导演组
540,真荒谬又好笑,无偿送给今年的春晚导演组
541,？？？？？？？？？,无偿送给今年的春晚导演组
542,生出来一个黑巧克力,无偿送给今年的春晚导演组
543,生出来个德芙小孩,无偿送给今年的春晚导演组
544,在广东做外贸,无偿送给今年的春晚导演组
545,张继科老师！,无偿送给今年的春晚导演组
546,汪苏泷捧场哈哈哈哈哈,无偿送给今年的春晚导演组
547,汪苏泷！！,无偿送给今年的春晚导演组
548,傻子欢乐剧,无偿送给今年的春晚导演组
549,星星，搁这干啥呢，跟妈回家？,无偿送给今年的春晚导演组
550,逆天,无偿送给今年的春晚导演组
551,绷,无偿送给今年的春晚导演组
552,太逆天了,无偿送给今年的春晚导演组
553,非洲的？,无偿送给今年的春晚导演组
554,等等，肚子,无偿送给今年的春晚导演组
555,春晚导演组没你我不看,无偿送给今年的春晚导演组
556,敢问阁下杨千嬅？,无偿送给今年的春晚导演组
557,耗评,无偿送给今年的春晚导演组
558,精神状态好多了,无偿送给今年的春晚导演组
559,？,无偿送给今年的春晚导演组
560,共享孩子,无偿送给今年的春晚导演组
561,感觉对味了,无偿送给今年的春晚导演组
562,这tm还有续集,无偿送给今年的春晚导演组
563,诶,无偿送给今年的春晚导演组
564,至此已成艺术,无偿送给今年的春晚导演组
565,过于逆天,无偿送给今年的春晚导演组
566,逆天,无偿送给今年的春晚导演组
567,但是有饺子皮,无偿送给今年的春晚导演组
568,？,无偿送给今年的春晚导演组
569,好！,无偿送给今年的春晚导演组
570,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,无偿送给今年的春晚导演组
571,鬼故事,无偿送给今年的春晚导演组
572,我先来，绝对有包饺子,无偿送给今年的春晚导演组
573,？？？？,无偿送给今年的春晚导演组
574,卧槽,无偿送给今年的春晚导演组
575,真这么抽象的话受众群体应该是我们年轻人了，哈哈哈哈,无偿送给今年的春晚导演组
576,红红火火恍恍惚惚,无偿送给今年的春晚导演组
577,别太离谱了，哈哈哈哈,无偿送给今年的春晚导演组
578,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,无偿送给今年的春晚导演组
579,6,无偿送给今年的春晚导演组
580,天才！,无偿送给今年的春晚导演组
581,好抽象,无偿送给今年的春晚导演组
582,荒诞派,无偿送给今年的春晚导演组
583,好评,无偿送给今年的春晚导演组
584,马德宝演那么多好剧，《山海情》《开端》《欢迎光临》，居然毁在这个小品上了，哎,无偿送给今年的春晚导演组
585,笑死啦,无偿送给今年的春晚导演组
586,哈哈哈哈哈哈哈尿素过多,无偿送给今年的春晚导演组
587,？？？,无偿送给今年的春晚导演组
588,秀儿,无偿送给今年的春晚导演组
589,幽默,无偿送给今年的春晚导演组
590,byd搁非洲做三角贸易是吧,无偿送给今年的春晚导演组
591,逐渐离谱,无偿送给今年的春晚导演组
592,要是有尊嘟假嘟我直接关电视，什么玩意儿！,无偿送给今年的春晚导演组
593,抽象,无偿送给今年的春晚导演组
594,666,无偿送给今年的春晚导演组
595,你就是！金坷垃！,无偿送给今年的春晚导演组
596,婚都不结了,无偿送给今年的春晚导演组
597,笑死我,无偿送给今年的春晚导演组
598,这特么 这两个人年收入两百个起步了,无偿送给今年的春晚导演组
599,《误会》,无偿送给今年的春晚导演组
600,铁打的观众：汪圆圆哈哈哈哈哈哈,无偿送给今年的春晚导演组
601,等等？,无偿送给今年的春晚导演组
602,《私生子》,无偿送给今年的春晚导演组
603,天才！,无偿送给今年的春晚导演组
604,谢谢农村兄弟帮忙,无偿送给今年的春晚导演组
605,哈哈哈哈哈哈哈哈哈哈哈,无偿送给今年的春晚导演组
606,这菜冬天还没摘，懒死算了,无偿送给今年的春晚导演组
607,dinner梗不够你用的,无偿送给今年的春晚导演组
608,没有孩子让街坊帮帮忙吧,无偿送给今年的春晚导演组
609,哈哈哈哈哈哈,无偿送给今年的春晚导演组
610,啊啊啊啊啊,无偿送给今年的春晚导演组
611,别侮辱这首歌,无偿送给今年的春晚导演组
612,虽迟但到,无偿送给今年的春晚导演组
613,绿意盎然,无偿送给今年的春晚导演组
614,如果结婚找伴侣就是为了生孩子失去自我才悲哀,无偿送给今年的春晚导演组
615,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈很美的精神状态,无偿送给今年的春晚导演组
616,给我看b溃了,无偿送给今年的春晚导演组
617,救命，已经想死了,无偿送给今年的春晚导演组
618,啊啊啊啊啊啊你闭嘴,无偿送给今年的春晚导演组
619,逆天,无偿送给今年的春晚导演组
620,地铁 老人 手机 是我现在的表情,无偿送给今年的春晚导演组
621,。。。,无偿送给今年的春晚导演组
622,额,无偿送给今年的春晚导演组
623,好了，已经想吐了,无偿送给今年的春晚导演组
624,抽象,无偿送给今年的春晚导演组
625,抽象,无偿送给今年的春晚导演组
626,那干脆我就不结了,无偿送给今年的春晚导演组
627,？？？,无偿送给今年的春晚导演组
628,好好好好好好好好,无偿送给今年的春晚导演组
629,马旭东,无偿送给今年的春晚导演组
630,太纯了,无偿送给今年的春晚导演组
631,所以不结婚？都离婚？,无偿送给今年的春晚导演组
632,哈哈哈哈哈哈哈哈,无偿送给今年的春晚导演组
633,牛逼了,无偿送给今年的春晚导演组
634,上班还能溜出来拍照是吧,无偿送给今年的春晚导演组
635,出院！,无偿送给今年的春晚导演组
636,出院,无偿送给今年的春晚导演组
637,眼前一黑，昏倒了,无偿送给今年的春晚导演组
638,天才，脑回路这块是跟上了,无偿送给今年的春晚导演组
639,神之一手,无偿送给今年的春晚导演组
640,涉黄了,无偿送给今年的春晚导演组
641,不看春晚就看你的,无偿送给今年的春晚导演组
642,代入感很强，已经开始烦了,无偿送给今年的春晚导演组
643,逆天,无偿送给今年的春晚导演组
644,哈哈哈哈哈哈哈哈哈哈,无偿送给今年的春晚导演组
645,不怕，我有二胎,无偿送给今年的春晚导演组
646,哈哈哈哈哈哈哈哈哈,无偿送给今年的春晚导演组
647,好！,无偿送给今年的春晚导演组
648,?,无偿送给今年的春晚导演组
649,？,无偿送给今年的春晚导演组
650,实在没活可以咬打火机  怕崩嘴可以咬没气的,无偿送给今年的春晚导演组
651,遥遥领先,无偿送给今年的春晚导演组
652,小黑孩,无偿送给今年的春晚导演组
653,离谱,无偿送给今年的春晚导演组
654,不不不不不不不不不,无偿送给今年的春晚导演组
655,哈哈哈哈哈哈,无偿送给今年的春晚导演组
656,+-,无偿送给今年的春晚导演组
657,这是什么价值观,无偿送给今年的春晚导演组
658,666666,无偿送给今年的春晚导演组
659,啊？,无偿送给今年的春晚导演组
660,啊？yue了,无偿送给今年的春晚导演组
661,饺子饺子饺饺子,无偿送给今年的春晚导演组
662,很好，血压上来了,无偿送给今年的春晚导演组
663,从来不看,无偿送给今年的春晚导演组
664,再见照相馆h,无偿送给今年的春晚导演组
665,这是哪位乡亲留下的爱？,无偿送给今年的春晚导演组
666,没有！好，那就不结婚！,无偿送给今年的春晚导演组
667,我去年好像没看春晚,无偿送给今年的春晚导演组
668,在广州做外贸,无偿送给今年的春晚导演组
669,满分,无偿送给今年的春晚导演组
670,阿婆主你可真会编^O^，不过我认同,无偿送给今年的春晚导演组
671,明年《还见照相馆》,无偿送给今年的春晚导演组
672,懂了，不结婚就行了,无偿送给今年的春晚导演组
673,好好好，有种就这样，直播把弹幕开起来,无偿送给今年的春晚导演组
674,！！！！你这是要逆天吗,无偿送给今年的春晚导演组
675,泪目了（doge）,无偿送给今年的春晚导演组
676,那有绷带，止疼药和能量饮料也行啊（PUBG后遗症）,无偿送给今年的春晚导演组
677,搁这叠buff呢,无偿送给今年的春晚导演组
678,别猜了别猜了，没得演了,无偿送给今年的春晚导演组
679,预制包饺子,无偿送给今年的春晚导演组
680,出其不意啊……,无偿送给今年的春晚导演组
681,已经几年不看了,无偿送给今年的春晚导演组
682,前面几个喊没有的够勇哦,无偿送给今年的春晚导演组
683,大年三十起手打满伤害,无偿送给今年的春晚导演组
684,？,无偿送给今年的春晚导演组
685,啊啊啊,无偿送给今年的春晚导演组
686,有那味了,无偿送给今年的春晚导演组
687,啊？？？？？,无偿送给今年的春晚导演组
688,救大命,无偿送给今年的春晚导演组
689,太对了，所以我不结婚,无偿送给今年的春晚导演组
690,哈哈哈哈哈哈,无偿送给今年的春晚导演组
691,炸裂,无偿送给今年的春晚导演组
692,所以应该不结婚（确信,无偿送给今年的春晚导演组
693,哈哈哈哈哈哈哈哈哈哈哈哈哈,无偿送给今年的春晚导演组
694,草,无偿送给今年的春晚导演组
695,又尬又好笑,无偿送给今年的春晚导演组
696,懂了不结婚了,无偿送给今年的春晚导演组
697,啊？,无偿送给今年的春晚导演组
698,等一下这么久没在一起，孩子谁的啊,无偿送给今年的春晚导演组
699,啊？,无偿送给今年的春晚导演组
700,？？？,无偿送给今年的春晚导演组
701,至此已成艺术,无偿送给今年的春晚导演组
702,要点集齐,无偿送给今年的春晚导演组
703,你这么整我只能点赞投币了,无偿送给今年的春晚导演组
704,逐渐离谱,无偿送给今年的春晚导演组
705,卧槽,无偿送给今年的春晚导演组
706,所以不结啦哈哈哈,无偿送给今年的春晚导演组
707,催生,无偿送给今年的春晚导演组
708,人才,无偿送给今年的春晚导演组
709,太草了,无偿送给今年的春晚导演组
710,包饺砸,无偿送给今年的春晚导演组
711,哈哈哈哈哈,无偿送给今年的春晚导演组
712,还好没看,无偿送给今年的春晚导演组
713,？,无偿送给今年的春晚导演组
714,天才,无偿送给今年的春晚导演组
715,佳宁好美，我是淦天雷啊,无偿送给今年的春晚导演组
716,哈哈就哈哈哈哈,无偿送给今年的春晚导演组
717,老公不参与也可以，不能怨老公,无偿送给今年的春晚导演组
718,虽迟但到,无偿送给今年的春晚导演组
719,《好评如潮》,无偿送给今年的春晚导演组
720,哈哈哈哈哈,无偿送给今年的春晚导演组
721,哈哈哈哈,无偿送给今年的春晚导演组
722,味儿太冲了,无偿送给今年的春晚导演组
723,逆天,无偿送给今年的春晚导演组
724,真他娘的是个天才,无偿送给今年的春晚导演组
725,逆天,无偿送给今年的春晚导演组
726,每年都不看,无偿送给今年的春晚导演组
727,没看过啊,无偿送给今年的春晚导演组
728,哈哈哈哈,无偿送给今年的春晚导演组
